3,Tres anuncios por un crimen,"Martin McDonagh (dir.), Frances McDormand, Woody Harrelson",8.117593653646262,2017,167,,/title/tt5027774/
3,Mi vecino Totoro,"Hayao Miyazaki (dir.), Hitoshi Takagi, Noriko Hidaka",8.104771884622476,1988,171,,/title/tt0096283/
3,La quimera del oro,"Charles Chaplin (dir.), Charles Chaplin, Mack Swain",8.09452272891783,1925,175,,/title/tt0015864/
3,Harry Potter y las reliquias de la muerte 2,"David Yates (dir.), Daniel Radcliffe, Emma Watson",8.089623587480654,2011,179,,/title/tt1201607/
3,12 años esclavo,"Steve McQueen (dir.), Chiwetel Ejiofor, Michael Kenneth Williams",8.085394085903252,2013,183,,/title/tt2024544/
3,Antes del amanecer,"Richard Linklater (dir.), Ethan Hawke, Julie Delpy",8.081096626270487,1995,187,,/title/tt0112471/
3,El gran hotel Budapest,"Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.078030923127068,2014,191,,/title/tt2278388/
3,Cómo entrenar a tu dragón,"Dean DeBlois (dir.), Jay Baruchel, Gerard Butler",8.074670522463013,2010,195,,/title/tt0892769/
3,Barry Lyndon,"Stanley Kubrick (dir.), Ryan O'Neal, Marisa Berenson",8.073140681256586,1975,199,,/title/tt0072684/
3,Relatos salvajes,"Damián Szifron (dir.), Darío Grandinetti, María Marull",8.070377698146011,2014,203,,/title/tt3011894/
3,La passion de Jeanne d'Arc,"Carl Theodor Dreyer (dir.), Maria Falconetti, Eugene Silvain",8.063100704537224,1928,207,,/title/tt0019254/
3,Tôkyô monogatari,"Yasujirô Ozu (dir.), Chishû Ryû, Chieko Higashiyama",8.056973091477248,1953,211,,/title/tt0046438/
3,Cuenta conmigo,"Rob Reiner (dir.), Wil Wheaton, River Phoenix",8.051852866370153,1986,215,,/title/tt0092005/
3,Logan: Wolverine,"James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.046480577622992,2017,219,,/title/tt3315342/
3,El exorcista,"William Friedkin (dir.), Ellen Burstyn, Max von Sydow",8.03846335260706,1973,223,,/title/tt0070047/
3,Dersu Uzala,"Akira Kurosawa (dir.), Maksim Munzuk, Yuriy Solomin",8.033984924999062,1975,227,,/title/tt0071411/
3,Duna,"Denis Villeneuve (dir.), Timothée Chalamet, Rebecca Ferguson",8.02980142053101,2021,231,,/title/tt1160419/
3,Ser o no ser,"Ernst Lubitsch (dir.), Carole Lombard, Jack Benny",8.028184257957118,1942,235,,/title/tt0035446/
3,La novicia rebelde,"Robert Wise (dir.), Julie Andrews, Christopher Plummer",8.023213477544674,1965,239,,/title/tt0059742/
3,Sucedió una noche,"Frank Capra (dir.), Clark Gable, Claudette Colbert",8.020466643288529,1934,243,,/title/tt0025316/
3,Jai Bhim,"T.J. Gnanavel (dir.), Suriya, Lijo Mol Jose",8.01634138750673,2021,247,,/title/tt15097216/
